21653307.22	5170346.33	158.041
21653379.37	5170326.32	0.5
21653451.52	5170306.31	32.636
21653523.66	5170286.3	32.0195
21653595.81	5170266.29	0.5
21653667.96	5170246.29	0.5
21653740.1	5170226.28	0.5
21653812.25	5170206.27	640.103
21653884.4	5170186.26	667.427
21653956.54	5170166.25	565.692
21654028.69	5170146.25	667.328
21654100.84	5170126.24	669.922
21654172.98	5170106.23	707.041
21654245.13	5170086.22	718.403
21654317.28	5170066.21	699.851
21654389.42	5170046.21	626.536
21654461.57	5170026.2	670.924
21654533.72	5170006.19	639.096
21654605.86	5169986.18	356.293
21654678.01	5169966.17	620.764
21654750.16	5169946.17	665.952
21654822.31	5169926.16	691.772
21654894.45	5169906.15	525.036
21654966.6	5169886.14	568.777
21655038.75	5169866.13	696.112
21655110.89	5169846.13	527.123
21655183.04	5169826.12	542.997
21655255.19	5169806.11	427.498
21655327.33	5169786.1	388.359
21655399.48	5169766.09	315.626
21653254.7	5170437.11	28.5283
21653326.85	5170417.1	32.1371
21653399	5170397.09	0.5
21653471.14	5170377.08	37.1741
21653543.29	5170357.07	233.578
21653615.44	5170337.07	573.999
21653687.58	5170317.06	399.624
21653759.73	5170297.05	271.637
21653831.88	5170277.04	353.579
21653904.02	5170257.03	506.253
21653976.17	5170237.03	370.801
21654048.32	5170217.02	566.446
21654120.46	5170197.01	646.221
21654192.61	5170177	629.458
21654264.76	5170156.99	647.647
21654336.9	5170136.98	671.313
21654409.05	5170116.98	590.758
21654481.2	5170096.97	515.597
21654553.34	5170076.96	607.013
21654625.49	5170056.95	582.488
21654697.64	5170036.94	638.021
21654769.78	5170016.94	608.649
21654841.93	5169996.93	651.024
21654914.08	5169976.92	606.868
21654986.23	5169956.91	601.538
21655058.37	5169936.9	716.011
21655130.52	5169916.9	751.236
21655202.66	5169896.89	548.118
21655274.81	5169876.88	510.486
21655346.96	5169856.87	578.923
21655419.11	5169836.86	342.281
21655491.25	5169816.86	352.488
21655563.4	5169796.85	613.177
21655635.55	5169776.84	693.617
21655707.69	5169756.83	624.852
21655779.84	5169736.82	515.976
21655851.99	5169716.82	607.675
21655924.13	5169696.81	655.488
21655996.28	5169676.8	666.743
21656068.43	5169656.79	529.145
21656140.57	5169636.78	525.452
21656212.72	5169616.78	613.382
21656284.87	5169596.77	686.421
21656357.01	5169576.76	652.945
21656429.16	5169556.75	608.908
21656501.31	5169536.74	595.859
21656573.45	5169516.74	244.574
21656645.6	5169496.73	20.7281
21656717.75	5169476.72	14.1158
21656789.89	5169456.71	35.0097
21656862.04	5169436.7	281.936
21656934.19	5169416.69	203.65
21657006.33	5169396.69	97.4639
21657078.48	5169376.68	397.967
21657150.63	5169356.67	468.788
21657222.77	5169336.66	426.088
21657294.92	5169316.65	412.939
21657367.07	5169296.65	538.971
21657439.21	5169276.64	486.394
21657511.36	5169256.63	19.0233
21657583.51	5169236.62	12.3019
21657655.65	5169216.61	182.552
21657727.8	5169196.61	178.921
21657799.95	5169176.6	15.6789
21657872.09	5169156.59	30.6017
21657944.24	5169136.58	37.8894
21658016.39	5169116.57	50.9072
21658088.53	5169096.57	22.9958
21658160.68	5169076.56	32.1116
21658232.83	5169056.55	117.496
21658304.97	5169036.54	383.379
21658377.12	5169016.53	339.571
21658449.27	5168996.53	470.099
21658521.41	5168976.52	430.059
21658593.56	5168956.51	199.427
21658665.71	5168936.5	133.946
21658737.85	5168916.49	31.1466
21658810	5168896.49	22.4916
21658882.15	5168876.48	13.7027
21658954.29	5168856.47	13.6562
21659026.44	5168836.46	18.0594
21659098.59	5168816.45	28.9209
21653274.33	5170507.88	30.0402
21653346.48	5170487.87	28.3427
21653418.62	5170467.86	34.607
21653490.77	5170447.85	222.669
21653562.92	5170427.84	630.889
21653635.06	5170407.84	624.744
21653707.21	5170387.83	37.9956
21653779.36	5170367.82	158.96
21653851.5	5170347.81	162.149
21653923.65	5170327.8	240.578
21653995.8	5170307.8	199.773
21654067.94	5170287.79	395.44
21654140.09	5170267.78	625.332
21654212.24	5170247.77	625.041
21654284.38	5170227.76	687.451
21654356.53	5170207.76	703.564
21654428.68	5170187.75	554.386
21654500.82	5170167.74	516.033
21654572.97	5170147.73	672.904
21654645.12	5170127.72	746.772
21654717.26	5170107.72	651.656
21654789.41	5170087.71	647.228
21654861.56	5170067.7	583.928
21654933.7	5170047.69	562.746
21655005.85	5170027.68	642.619
21655078	5170007.68	657.243
21655150.14	5169987.67	719.45
21655222.29	5169967.66	609.872
21655294.44	5169947.65	651.012
21655366.58	5169927.64	783.77
21655438.73	5169907.63	744.763
21655510.88	5169887.63	562.974
21655583.03	5169867.62	679.036
21655655.17	5169847.61	208.281
21655727.32	5169827.6	600.422
21655799.47	5169807.59	644.692
21655871.61	5169787.59	686.953
21655943.76	5169767.58	629.254
21656015.91	5169747.57	533.333
21656088.05	5169727.56	601.182
21656160.2	5169707.55	617.26
21656232.35	5169687.55	640.984
21656304.49	5169667.54	633.524
21656376.64	5169647.53	748.996
21656448.79	5169627.52	588.093
21656520.93	5169607.51	573.037
21656593.08	5169587.51	321.617
21656665.23	5169567.5	25.5449
21656737.37	5169547.49	17.7678
21656809.52	5169527.48	28.2016
21656881.67	5169507.47	67.6489
21656953.81	5169487.47	288.396
21657025.96	5169467.46	259.982
21657098.11	5169447.45	425.653
21657170.25	5169427.44	584.66
21657242.4	5169407.43	620.433
21657314.55	5169387.43	496.578
21657386.69	5169367.42	638.062
21657458.84	5169347.41	354.345
21657530.99	5169327.4	37.4966
21657603.13	5169307.39	18.3125
21657675.28	5169287.39	20.8722
21657747.43	5169267.38	21.2656
21657819.57	5169247.37	36.1397
21657891.72	5169227.36	30.0937
21657963.87	5169207.35	21.6918
21658036.01	5169187.34	210.006
21658108.16	5169167.34	18.5595
21658180.31	5169147.33	18.5208
21658252.45	5169127.32	23.0584
21658324.6	5169107.31	286.83
21658396.75	5169087.3	354.668
21658468.89	5169067.3	288.487
21658541.04	5169047.29	34.6914
21658613.19	5169027.28	31.0032
21658685.33	5169007.27	37.1974
21658757.48	5168987.26	33.5323
21658829.63	5168967.26	17.6164
