21653307.22	5170346.33	0.27312
21653379.37	5170326.32	0.270971
21653451.52	5170306.31	0.246666
21653523.66	5170286.3	0.284438
21653595.81	5170266.29	0.289779
21653667.96	5170246.29	0.279248
21653740.1	5170226.28	0.242731
21653812.25	5170206.27	0.238491
21653884.4	5170186.26	0.248517
21653956.54	5170166.25	0.282027
21654028.69	5170146.25	0.282353
21654100.84	5170126.24	0.275779
21654172.98	5170106.23	0.281824
21654245.13	5170086.22	0.27047
21654317.28	5170066.21	0.285237
21654389.42	5170046.21	0.270214
21654461.57	5170026.2	0.270984
21654533.72	5170006.19	0.246351
21654605.86	5169986.18	0.223793
21654678.01	5169966.17	0.233254
21654750.16	5169946.17	0.198948
21654822.31	5169926.16	0.225054
21654894.45	5169906.15	0.224953
21654966.6	5169886.14	0.268192
21655038.75	5169866.13	0.247062
21655110.89	5169846.13	0.23173
21655183.04	5169826.12	0.259975
21655255.19	5169806.11	0.269546
21655327.33	5169786.1	0.270146
21655399.48	5169766.09	0.274743
21653254.7	5170437.11	0.252151
21653326.85	5170417.1	0.244245
21653399	5170397.09	0.255296
21653471.14	5170377.08	0.249055
21653543.29	5170357.07	0.275626
21653615.44	5170337.07	0.285157
21653687.58	5170317.06	0.273744
21653759.73	5170297.05	0.258918
21653831.88	5170277.04	0.265111
21653904.02	5170257.03	0.252844
21653976.17	5170237.03	0.26593
21654048.32	5170217.02	0.272339
21654120.46	5170197.01	0.26409
21654192.61	5170177	0.262967
21654264.76	5170156.99	0.265825
21654336.9	5170136.98	0.287515
21654409.05	5170116.98	0.277672
21654481.2	5170096.97	0.265602
21654553.34	5170076.96	0.225142
21654625.49	5170056.95	0.168432
21654697.64	5170036.94	0.212262
21654769.78	5170016.94	0.194163
21654841.93	5169996.93	0.241579
21654914.08	5169976.92	0.218334
21654986.23	5169956.91	0.246922
21655058.37	5169936.9	0.235314
21655130.52	5169916.9	0.256608
21655202.66	5169896.89	0.266727
21655274.81	5169876.88	0.270548
21655346.96	5169856.87	0.267104
21655419.11	5169836.86	0.282497
21655491.25	5169816.86	0.276082
21655563.4	5169796.85	0.280196
21655635.55	5169776.84	0.279109
21655707.69	5169756.83	0.255858
21655779.84	5169736.82	0.237198
21655851.99	5169716.82	0.262949
21655924.13	5169696.81	0.28081
