21653307.22	5170346.33	0.138288
21653379.37	5170326.32	0.123309
21653451.52	5170306.31	0.141864
21653523.66	5170286.3	0.163445
21653595.81	5170266.29	0.138518
21653667.96	5170246.29	0.163388
21653740.1	5170226.28	0.202688
21653812.25	5170206.27	0.270609
21653884.4	5170186.26	0.230451
21653956.54	5170166.25	0.261205
21654028.69	5170146.25	0.273825
21654100.84	5170126.24	0.251736
21654172.98	5170106.23	0.234792
21654245.13	5170086.22	0.217517
21654317.28	5170066.21	0.196188
21654389.42	5170046.21	0.161361
21654461.57	5170026.2	0
21654533.72	5170006.19	0.12696
21654605.86	5169986.18	0.153729
21654678.01	5169966.17	0.12687
21654750.16	5169946.17	0.126548
21654822.31	5169926.16	0.186305
21654894.45	5169906.15	0.186937
21654966.6	5169886.14	0.195532
21655038.75	5169866.13	0.130356
21655110.89	5169846.13	0
21655183.04	5169826.12	0.123427
21655255.19	5169806.11	0.149654
21655327.33	5169786.1	0.150338
21655399.48	5169766.09	0.172034
21653254.7	5170437.11	0.136937
21653326.85	5170417.1	0.130898
21653399	5170397.09	0.136895
21653471.14	5170377.08	0.156644
21653543.29	5170357.07	0.169515
21653615.44	5170337.07	0.182851
21653687.58	5170317.06	0.205785
21653759.73	5170297.05	0.217819
21653831.88	5170277.04	0.264753
21653904.02	5170257.03	0.236603
21653976.17	5170237.03	0.23558
21654048.32	5170217.02	0.24069
21654120.46	5170197.01	0.234786
21654192.61	5170177	0.218045
21654264.76	5170156.99	0.197894
21654336.9	5170136.98	0.183847
21654409.05	5170116.98	0.159417
21654481.2	5170096.97	0.137737
21654553.34	5170076.96	0.163675
21654625.49	5170056.95	0.160371
21654697.64	5170036.94	0.118759
21654769.78	5170016.94	0.125691
21654841.93	5169996.93	0.163729
21654914.08	5169976.92	0.171692
21654986.23	5169956.91	0.13755
21655058.37	5169936.9	0.109444
21655130.52	5169916.9	0.0843778
21655202.66	5169896.89	0.168364
21655274.81	5169876.88	0.152286
21655346.96	5169856.87	0.152825
21655419.11	5169836.86	0.139497
21655491.25	5169816.86	0.121942
21655563.4	5169796.85	0.127279
21655635.55	5169776.84	0.141421
21655707.69	5169756.83	0.130849
21655779.84	5169736.82	0.0872343
21655851.99	5169716.82	0
21655924.13	5169696.81	0
21655996.28	5169676.8	0
21656068.43	5169656.79	0.150938
21656140.57	5169636.78	0.147118
21656212.72	5169616.78	0.116515
21656284.87	5169596.77	0.125113
21656357.01	5169576.76	0.125281
21656429.16	5169556.75	0.120263
21656501.31	5169536.74	0.113766
21656573.45	5169516.74	0.0892408
21656645.6	5169496.73	0
21656717.75	5169476.72	0.0308595
21656789.89	5169456.71	0
21656862.04	5169436.7	0
21656934.19	5169416.69	0
21657006.33	5169396.69	0.0748075
21657078.48	5169376.68	0
21657150.63	5169356.67	0.0619847
21657222.77	5169336.66	0.0721833
21657294.92	5169316.65	0.0933274
21657367.07	5169296.65	0.110754
21657439.21	5169276.64	0.118557
21657511.36	5169256.63	0
21657583.51	5169236.62	0
21657655.65	5169216.61	0
21657727.8	5169196.61	0
21657799.95	5169176.6	0
21657872.09	5169156.59	0
21657944.24	5169136.58	0
21658016.39	5169116.57	0
21658088.53	5169096.57	0
21658160.68	5169076.56	0.0333068
21658232.83	5169056.55	0.049962
21658304.97	5169036.54	0.0669525
21658377.12	5169016.53	0.0718136
21658449.27	5168996.53	0.0743686
21658521.41	5168976.52	0
21658593.56	5168956.51	0
21658665.71	5168936.5	0
21658737.85	5168916.49	0
21658810	5168896.49	0
21658882.15	5168876.48	0.0587158
21658954.29	5168856.47	0.0671683
21659026.44	5168836.46	0
21659098.59	5168816.45	0
21653274.33	5170507.88	0.147354
21653346.48	5170487.87	0.147862
21653418.62	5170467.86	0.147756
21653490.77	5170447.85	0.184614
21653562.92	5170427.84	0.179616
21653635.06	5170407.84	0.17286
21653707.21	5170387.83	0.174143
21653779.36	5170367.82	0.2001
21653851.5	5170347.81	0.229837
21653923.65	5170327.8	0.225498
21653995.8	5170307.8	0.198251
21654067.94	5170287.79	0.192923
21654140.09	5170267.78	0.206032
21654212.24	5170247.77	0.177226
21654284.38	5170227.76	0.158
21654356.53	5170207.76	0.187905
21654428.68	5170187.75	0.148709
21654500.82	5170167.74	0.109362
21654572.97	5170147.73	0.164087
21654645.12	5170127.72	0.158448
21654717.26	5170107.72	0.126551
21654789.41	5170087.71	0.127855
21654861.56	5170067.7	0.140247
21654933.7	5170047.69	0.153243
21655005.85	5170027.68	0.109324
21655078	5170007.68	0.102808
21655150.14	5169987.67	0
21655222.29	5169967.66	0.160144
21655294.44	5169947.65	0.185623
21655366.58	5169927.64	0.185608
21655438.73	5169907.63	0.107783
21655510.88	5169887.63	0.110937
21655583.03	5169867.62	0.12728
21655655.17	5169847.61	0.14033
21655727.32	5169827.6	0
21655799.47	5169807.59	0
21655871.61	5169787.59	0
21655943.76	5169767.58	0
21656015.91	5169747.57	0.143669
21656088.05	5169727.56	0.138511
21656160.2	5169707.55	0.149027
21656232.35	5169687.55	0.152797
21656304.49	5169667.54	0.124004
21656376.64	5169647.53	0.123803
21656448.79	5169627.52	0.115834
21656520.93	5169607.51	0.116203
21656593.08	5169587.51	0.109335
21656665.23	5169567.5	0.0312393
21656737.37	5169547.49	0
21656809.52	5169527.48	0
21656881.67	5169507.47	0
