	21658829.63	5168967.26	844.299				
	21658901.77	5168947.25	848.044				
	21658973.92	5168927.24	851.581				
	21659046.07	5168907.23	854.753				
	21653293.96	5170578.65	667.12				
	21653366.1	5170558.64	667.092				
	21653438.25	5170538.63	666.68				
	21653510.4	5170518.62	666.93				
	21653582.54	5170498.61	666.75				
	21653654.69	5170478.61	665.705				
	21653726.84	5170458.6	666.167				
	21653798.98	5170438.59	667.309				
	21653871.13	5170418.58	667.684				
	21653943.28	5170398.57	667.087				
	21654015.42	5170378.57	666.774				
	21654087.57	5170358.56	667.352				
	21654159.72	5170338.55	668.781				
	21654231.86	5170318.54	670.931				
	21654304.01	5170298.53	671.688				
	21654376.16	5170278.53	672.119				
	21654448.3	5170258.52	673.273				
	21654520.45	5170238.51	673.434				
	21654592.6	5170218.5	674.379				
	21654664.74	5170198.49	675.998				
	21654736.89	5170178.49	677.269				
	21654809.04	5170158.48	678.777				
	21654881.18	5170138.47	680.874				
	21654953.33	5170118.46	683.074				
	21655025.48	5170098.45	684.043				
	21655097.62	5170078.45	684.615				
	21655169.77	5170058.44	686.94				
	21655241.92	5170038.43	690.703				
	21655314.06	5170018.42	692.964				
	21655386.21	5169998.41	692.344				
	21655458.36	5169978.41	694.291				
	21655530.5	5169958.4	700.76				
	21655602.65	5169938.39	701.581				
	21655674.8	5169918.38	700.776				
	21655746.95	5169898.37	703.648				
	21655819.09	5169878.37	704.568				
	21655891.24	5169858.36	707.548				
	21655963.38	5169838.35	712.446				
	21656035.53	5169818.34	715.877				
	21656107.68	5169798.33	718.71				
	21656179.83	5169778.32	720.359				
	21656251.97	5169758.32	721.075				
	21656324.12	5169738.31	726.615				
	21656396.27	5169718.3	731.078				
	21656468.41	5169698.29	733.137				
	21656540.56	5169678.28	737.245				
	21656612.71	5169658.28	738.994				
	21656684.85	5169638.27	741.411				
	21656757	5169618.26	745.27				
	21656829.15	5169598.25	748.669				
	21656901.29	5169578.24	751.805				
	21656973.44	5169558.24	756.123				
	21657045.59	5169538.23	761.026				
	21657117.73	5169518.22	764.677				
	21657189.88	5169498.21	767.054				
	21657262.03	5169478.2	768.966				
	21657334.17	5169458.2	771.143				
	21657406.32	5169438.19	773.369				
	21657478.47	5169418.18	775.534				
	21657550.61	5169398.17	778.393				
	21657622.76	5169378.16	781.256				
	21657694.91	5169358.16	783.884				
	21657767.05	5169338.15	787.375				
	21657839.2	5169318.14	791.131				
	21657911.35	5169298.13	794.57				
	21657983.49	5169278.12	797.979				
	21658055.64	5169258.12	801.867				
	21658127.79	5169238.11	808.036				
	21658199.93	5169218.1	815.427				
	21658272.08	5169198.09	819.661				
	21658344.23	5169178.08	820.975				
	21658416.37	5169158.08	822.931				
	21658488.52	5169138.07	826.245				
	21658560.67	5169118.06	829.94				
	21658632.81	5169098.05	833.061				
	21658704.96	5169078.04	836.474				
	21658777.11	5169058.03	840.791				
	21658849.25	5169038.03	844.865				
	21658921.4	5169018.02	848.463				
	21658993.55	5168998.01	851.892				
	21659065.69	5168978	854.867				
	21653313.58	5170649.42	668.549				
	21653385.73	5170629.41	668.484				
	21653457.88	5170609.4	668.057				
	21653530.02	5170589.39	668.198				
	21653602.17	5170569.39	668.349				
	21653674.32	5170549.38	667.884				
	21653746.46	5170529.37	667.433				
	21653818.61	5170509.36	667.075				
	21653890.76	5170489.35	667.003				
	21653962.9	5170469.35	666.812				
	21654035.05	5170449.34	666.948				
	21654107.2	5170429.33	668.381				
	21654179.34	5170409.32	670.205				
	21654251.49	5170389.31	671.603				
	21654323.64	5170369.3	672.646				
	21654395.78	5170349.3	673.487				
	21654467.93	5170329.29	675.193				
	21654540.08	5170309.28	676.804				
	21654612.22	5170289.27	677.487				
	21654684.37	5170269.26	677.034				
	21654756.52	5170249.26	678.167				
	21654828.66	5170229.25	680.729				
	21654900.81	5170209.24	682.918				
	21654972.96	5170189.23	684.923				
	21655045.1	5170169.22	685.459				
	21655117.25	5170149.22	686.347				
	21655189.4	5170129.21	689.407				
	21655261.54	5170109.2	692.776				
	21655333.69	5170089.19	694.276				
	21655405.84	5170069.18	695.53				
	21655477.98	5170049.18	696.552				
	21655550.13	5170029.17	699.249				
	21655622.28	5170009.16	701.193				
	21655694.42	5169989.15	702.794				
	21655766.57	5169969.14	707.226				
	21655838.72	5169949.14	709.782				
	21655910.86	5169929.13	711.284				
	21655983.01	5169909.12	712.706				
	21656055.16	5169889.11	714.092				
	21656127.3	5169869.1	717.18				
	21656199.45	5169849.1	719.917				
	21656271.6	5169829.09	721.501				
	21656343.75	5169809.08	726.46				
	21656415.89	5169789.07	730.717				
	21656488.04	5169769.06	734.697				
	21656560.19	5169749.06	739.933				
	21656632.33	5169729.05	742.08				
	21656704.48	5169709.04	744.433				
	21656776.63	5169689.03	747.451				
	21656848.77	5169669.02	750.016				
	21656920.92	5169649.02	752.646				
	21656993.07	5169629.01	756.675				
	21657065.21	5169609	761.298				
	21657137.36	5169588.99	764.604				
	21657209.51	5169568.98	766.706				
	21657281.65	5169548.97	768.752				
	21657353.8	5169528.97	771.268				
	21657425.95	5169508.96	773.62				
	21657498.09	5169488.95	775.864				
	21657570.24	5169468.94	778.753				
	21657642.39	5169448.93	781.649				
	21657714.53	5169428.93	784.414				
	21657786.68	5169408.92	788.061				
	21657858.83	5169388.91	791.875				
	21657930.97	5169368.9	795.292				
	21658003.12	5169348.89	798.598				
	21658075.27	5169328.89	802.197				
	21658147.41	5169308.88	808.177				
	21658219.56	5169288.87	815.508				
	21658291.71	5169268.86	819.485				
	21658363.85	5169248.85	820.593				
	21658436	5169228.85	822.723				
	21658508.15	5169208.84	826.764				
	21658580.29	5169188.83	830.965				
	21658652.44	5169168.82	833.887				
	21658724.59	5169148.81	837.21				
	21658796.73	5169128.81	841.558				
	21658868.88	5169108.8	845.424				
	21658941.03	5169088.79	848.808				
	21659013.17	5169068.78	852.135				
	21659085.32	5169048.77	855.067				
	21653261.06	5170740.2	669.602				
	21653333.21	5170720.19	669.622				
	21653405.36	5170700.18	669.606				
	21653477.5	5170680.17	669.326				
	21653549.65	5170660.16	669.239				
	21653621.8	5170640.16	669.245				
	21653693.94	5170620.15	669.541				
	21653766.09	5170600.14	669.401				
	21653838.24	5170580.13	668.096				
	21653910.38	5170560.12	667.478				
	21653982.53	5170540.12	668.181				
	21654054.68	5170520.11	668.746				
	21654126.82	5170500.1	670.206				
	21654198.97	5170480.09	672.101				
	21654271.12	5170460.08	672.748				
	21654343.26	5170440.08	673.602				
	21654415.41	5170420.07	674.727				
	21654487.56	5170400.06	675.773				
	21654559.7	5170380.05	677.811				
	21654631.85	5170360.04	680.682				
	21654704	5170340.04	680.995				
	21654776.14	5170320.03	680.562				
	21654848.29	5170300.02	681.404				
	21654920.44	5170280.01	683.488				
	21654992.58	5170260	686.077				
	21655064.73	5170240	686.615				
	21655136.88	5170219.99	687.499				
	21655209.02	5170199.98	690.273				
	21655281.17	5170179.97	692.711				
	21655353.32	5170159.96	694.187				
	21655425.46	5170139.95	696.011				
	21655497.61	5170119.95	698.283				
	21655569.76	5170099.94	700.341				
	21655641.9	5170079.93	702.446				
	21655714.05	5170059.92	704.92				
	21655786.2	5170039.91	707.72				
	21655858.34	5170019.91	710.919				
	21655930.49	5169999.9	713.097				
	21656002.64	5169979.89	714.073				
	21656074.78	5169959.88	715.713				
	21656146.93	5169939.87	718.192				
	21656219.08	5169919.87	720.557				
	21656291.22	5169899.86	723.289				
	21656363.37	5169879.85	726.714				
	21656435.52	5169859.84	730.353				
	21656507.66	5169839.83	735.842				
	21656579.81	5169819.83	741.406				
	21656651.96	5169799.82	744.565				
	21656724.1	5169779.81	747.07				
	21656796.25	5169759.8	749.016				
	21656868.4	5169739.79	750.73				
	21656940.55	5169719.79	753.264				
	21657012.69	5169699.78	757.077				
	21657084.84	5169679.77	761.028				
	21657156.99	5169659.76	764.117				
	21657229.13	5169639.75	767.028				
	21657301.28	5169619.75	770.025				
	21657373.43	5169599.74	772.359				
	21657445.57	5169579.73	774.349				
	21657517.72	5169559.72	776.671				
	21657589.87	5169539.71	779.128				
	21657662.01	5169519.71	781.809				
	21657734.16	5169499.7	784.947				
	21657806.31	5169479.69	788.772				
	21657878.45	5169459.68	792.616				
	21657950.6	5169439.67	796.242				
	21658022.75	5169419.66	799.786				
	21658094.89	5169399.66	803.327				
	21658167.04	5169379.65	808.458				
	21658239.19	5169359.64	814.608				
	21658311.33	5169339.63	818.59				
	21658383.48	5169319.62	820.643				
	21658455.63	5169299.62	823.122				
	21658527.77	5169279.61	827.342				
	21658599.92	5169259.6	831.818				
	21658672.07	5169239.59	834.991				
	21658744.21	5169219.58	838.378				
	21658816.36	5169199.58	842.322				
	21658888.51	5169179.57	845.856				
	21658960.65	5169159.56	849.096				
	21659032.8	5169139.55	852.274				
	21659104.95	5169119.54	855.146				
	21653280.69	5170810.97	670.384				
	21653352.84	5170790.96	670.301				
	21653424.98	5170770.95	670.101				
	21653497.13	5170750.94	669.944				
	21653569.28	5170730.93	670.438				
	21653641.42	5170710.93	670.642				
	21653713.57	5170690.92	670.939				
	21653785.72	5170670.91	670.894				
	21653857.86	5170650.9	670.738				
	21653930.01	5170630.89	670.69				
	21654002.16	5170610.89	670.81				
	21654074.3	5170590.88	670.932				
	21654146.45	5170570.87	672.064				
	21654218.6	5170550.86	673.629				
	21654290.74	5170530.85	673.567				
	21654362.89	5170510.85	674.374				
	21654435.04	5170490.84	674.659				
	21654507.18	5170470.83	675.216				
	21654579.33	5170450.82	678.128				
	21654651.48	5170430.81	681.227				
	21654723.62	5170410.81	682.342				
	21654795.77	5170390.8	682.149				
	21654867.92	5170370.79	682.533				
	21654940.06	5170350.78	683.669				
	21655012.21	5170330.77	685.307				
	21655084.36	5170310.77	686.912				
	21655156.5	5170290.76	688.387				
	21655228.65	5170270.75	690.32				
	21655300.8	5170250.74	692.306				
	21655372.94	5170230.73	694.765				
	21655445.09	5170210.73	697.379				
	21655517.24	5170190.72	698.849				
	21655589.38	5170170.71	701.122				
	21655661.53	5170150.7	704.271				
	21655733.68	5170130.69	706.442				
	21655805.82	5170110.69	708.249				
	21655877.97	5170090.68	710.858				
	21655950.12	5170070.67	713.882				
	21656022.26	5170050.66	716.186				
	21656094.41	5170030.65	718.381				
	21656166.56	5170010.65	720.414				
	21656238.7	5169990.64	722.422				
	21656310.85	5169970.63	725.119				
	21656383	5169950.62	727.77				
	21656455.14	5169930.61	730.682				
	21656527.29	5169910.6	736.03				
	21656599.44	5169890.6	741.913				
	21656671.58	5169870.59	745.119				
	21656743.73	5169850.58	747.524				
	21656815.88	5169830.57	749.761				
	21656888.02	5169810.56	751.421				
	21656960.17	5169790.56	754.099				
	21657032.32	5169770.55	758.084				
	21657104.47	5169750.54	761.183				
	21657176.61	5169730.53	764.29				
	21657248.76	5169710.52	768.475				
	21657320.91	5169690.52	772.201				
	21657393.05	5169670.51	774.566				
	21657465.2	5169650.5	776.118				
	21657537.35	5169630.49	778.097				
	21657609.49	5169610.48	780.19				
	21657681.64	5169590.48	782.513				
	21657753.79	5169570.47	785.61				
	21657825.93	5169550.46	789.579				
	21657898.08	5169530.45	793.602				
	21657970.23	5169510.44	797.419				
	21658042.37	5169490.44	801.217				
	21658114.52	5169470.43	804.835				
	21658186.67	5169450.42	809.29				
	21658258.81	5169430.41	814.359				
	21658330.96	5169410.4	818.374				
	21658403.11	5169390.4	821.223				
	21658475.25	5169370.39	823.978				
	21658547.4	5169350.38	827.867				
	21658619.55	5169330.37	832.15				
	21658691.69	5169310.36	835.752				
	21658763.84	5169290.36	839.224				
	21658835.99	5169270.35	842.822				
	21658908.13	5169250.34	846.187				
	21658980.28	5169230.33	849.359				
	21659052.43	5169210.32	852.269				
	21653300.32	5170881.74	671.335				
	21653372.46	5170861.73	671.017				
	21653444.61	5170841.72	670.773				
	21653516.76	5170821.71	670.658				
	21653588.9	5170801.71	670.797				
	21653661.05	5170781.7	670.724				
	21653733.2	5170761.69	671.275				
	21653805.34	5170741.68	671.768				
	21653877.49	5170721.67	673.256				
	21653949.64	5170701.67	674.673				
	21654021.78	5170681.66	673.769				
	21654093.93	5170661.65	672.411				
	21654166.08	5170641.64	672.619				
	21654238.22	5170621.63	673.481				
	21654310.37	5170601.63	673.719				
	21654382.52	5170581.62	675.373				
	21654454.66	5170561.61	675.086				
	21654526.81	5170541.6	676.142				
	21654598.96	5170521.59	680.053				
	21654671.1	5170501.58	681.338				
	21654743.25	5170481.58	681.555				
	21654815.4	5170461.57	682.506				
	21654887.54	5170441.56	683.608				
	21654959.69	5170421.55	684.71				
	21655031.84	5170401.54	685.55				
	21655103.98	5170381.54	686.343				
	21655176.13	5170361.53	688.202				
	21655248.28	5170341.52	690.564				
	21655320.42	5170321.51	692.214				
	21655392.57	5170301.5	694.293				
	21655464.72	5170281.5	697.62				
	21655536.86	5170261.49	699.004				
	21655609.01	5170241.48	700.656				
	21655681.16	5170221.47	704.342				
	21655753.3	5170201.46	707.308				
	21655825.45	5170181.46	709.238				
	21655897.6	5170161.45	711.337				
	21655969.74	5170141.44	715.279				
	21656041.89	5170121.43	717.898				
	21656114.04	5170101.42	718.862				
	21656186.18	5170081.42	720.921				
	21656258.33	5170061.41	723.196				
	21656330.48	5170041.4	726.637				
	21656402.62	5170021.39	730.178				
	21656474.77	5170001.38	731.871				
	21656546.92	5169981.38	736.247				
	21656619.06	5169961.37	742.364				
	21656691.21	5169941.36	745.586				
	21656763.36	5169921.35	747.751				
	21656835.5	5169901.34	750.532				
	21656907.65	5169881.34	752.949				
	21656979.8	5169861.33	755.731				
	21657051.94	5169841.32	759.733				
	21657124.09	5169821.31	761.95				
	21657196.24	5169801.3	763.833				
	21657268.38	5169781.3	768.512				
	21657340.53	5169761.29	772.739				
	21657412.68	5169741.28	775.068				
	21657484.83	5169721.27	776.892				
	21657556.97	5169701.26	779.282				
	21657629.12	5169681.25	782.219				
	21657701.27	5169661.25	784.423				
	21657773.41	5169641.24	786.443				
	21657845.56	5169621.23	790.525				
	21657917.71	5169601.22	795.163				
	21657989.85	5169581.21	797.988				
	21658062	5169561.21	801.104				
	21658134.15	5169541.2	805.311				
	21658206.29	5169521.19	810.059				
	21658278.44	5169501.18	814.348				
	21658350.59	5169481.17	818.084				
	21658422.73	5169461.17	821.502				
	21658494.88	5169441.16	825.317				
	21658567.03	5169421.15	829.41				
	21658639.17	5169401.14	832.931				
	21658711.32	5169381.13	836.47				
	21658783.47	5169361.13	839.788				
	21658855.61	5169341.12	843.15				
	21658927.76	5169321.11	846.458				
	21658999.91	5169301.1	849.583				
	21659072.05	5169281.09	852.307				
	21653247.8	5170972.52	672.905				
	21653319.94	5170952.51	672.508				
	21653392.09	5170932.5	671.928				
	21653464.24	5170912.49	671.482				
	21653536.38	5170892.48	671.159				
	21653608.53	5170872.48	671.403				
	21653680.68	5170852.47	671.705				
	21653752.82	5170832.46	672.39				
	21653824.97	5170812.45	673.645				
	21653897.12	5170792.44	674.096				
	21653969.26	5170772.44	674.367				
	21654041.41	5170752.43	674.443				
	21654113.56	5170732.42	673.333				
	21654185.7	5170712.41	673.075				
	21654257.85	5170692.4	673.665				
	21654330	5170672.4	674.371				
	21654402.14	5170652.39	676.842				
	21654474.29	5170632.38	677.363				
	21654546.44	5170612.37	677.235				
	21654618.58	5170592.36	679.899				
	21654690.73	5170572.36	681.647				
	21654762.88	5170552.35	681.643				
	21654835.02	5170532.34	682.338				
	21654907.17	5170512.33	683.501				
	21654979.32	5170492.32	685.983				
	21655051.46	5170472.32	688.173				
	21655123.61	5170452.31	687.484				
	21655195.76	5170432.3	688.385				
	21655267.9	5170412.29	690.643				
	21655340.05	5170392.28	691.749				
	21655412.2	5170372.28	693.666				
	21655484.34	5170352.27	697.438				
	21655556.49	5170332.26	699.774				
	21655628.64	5170312.25	700.912				
	21655700.78	5170292.24	704.164				
	21655772.93	5170272.23	708.643				
	21655845.08	5170252.23	709.95				
	21655917.22	5170232.22	709.899				
	21655989.37	5170212.21	714.046				
	21656061.52	5170192.2	717.352				
	21656133.66	5170172.19	718.631				
	21656205.81	5170152.19	722.204				
	21656277.96	5170132.18	725.2				
	21656350.1	5170112.17	727.833				
	21656422.25	5170092.16	732.815				
	21656494.4	5170072.15	735.638				
	21656566.54	5170052.15	737.846				
	21656638.69	5170032.14	742.152				
	21656710.84	5170012.13	745.6				
	21656782.98	5169992.12	747.546				
	21656855.13	5169972.11	749.189				
	21656927.28	5169952.11	751.998				
	21656999.42	5169932.1	755.773				
	21657071.57	5169912.09	759.905				
	21657143.72	5169892.08	762.53				
	21657215.86	5169872.07	764.073				
	21657288.01	5169852.07	767.146				
	21657360.16	5169832.06	770.487				
	21657432.3	5169812.05	773.647				
	21657504.45	5169792.04	776.694				
	21657576.6	5169772.03	779.303				
	21657648.74	5169752.03	782.73				
	21657720.89	5169732.02	784.836				
	21657793.04	5169712.01	785.434				
	21657865.18	5169692	790.094				
	21657937.33	5169671.99	796.22				
	21658009.48	5169651.99	799.082				
	21658081.63	5169631.98	802.177				
	21658153.77	5169611.97	807.713				
	21658225.92	5169591.96	813.272				
	21658298.07	5169571.95	816.546				
	21658370.21	5169551.94	818.952				
	21658442.36	5169531.94	821.986				
	21658514.51	5169511.93	826.287				
	21658586.65	5169491.92	830.336				
	21658658.8	5169471.91	833.499				
	21658730.95	5169451.9	837.08				
	21658803.09	5169431.9	840.359				
	21658875.24	5169411.89	843.44				
	21658947.39	5169391.88	846.666				
	21659019.53	5169371.87	849.766				
	21659091.68	5169351.86	852.446				
	21653267.42	5171043.29	674.319				
	21653339.57	5171023.28	674.005				
	21653411.72	5171003.27	673.378				
	21653483.86	5170983.26	672.508				
	21653556.01	5170963.26	672.094				
	21653628.16	5170943.25	673.819				
	21653700.3	5170923.24	674.607				
	21653772.45	5170903.23	674.129				
	21653844.6	5170883.22	673.504				
	21653916.74	5170863.21	672.194				
	21653988.89	5170843.21	671.89				
	21654061.04	5170823.2	673.747				
	21654133.18	5170803.19	674.611				
	21654205.33	5170783.18	674.764				
	21654277.48	5170763.17	675.436				
	21654349.62	5170743.17	675.581				
	21654421.77	5170723.16	677.38				
	21654493.92	5170703.15	678.652				
	21654566.06	5170683.14	678.931				
	21654638.21	5170663.13	680.638				
	21654710.36	5170643.13	682.253				
	21654782.5	5170623.12	682.642				
	21654854.65	5170603.11	683.177				
	21654926.8	5170583.1	684.152				
	21654998.94	5170563.09	686.065				
	21655071.09	5170543.09	688.231				
	21655143.24	5170523.08	689.107				
	21655215.38	5170503.07	690.633				
	21655287.53	5170483.06	692.892				
	21655359.68	5170463.05	694.25				
	21655431.82	5170443.05	696.527				
	21655503.97	5170423.04	699.066				
	21655576.12	5170403.03	700.458				
	21655648.26	5170383.02	702.12				
	21655720.41	5170363.01	703.723				
	21655792.56	5170343.01	707.342				
	21655864.7	5170323	710.277				
	21655936.85	5170302.99	710.754				
	21656009	5170282.98	713.124				
	21656081.14	5170262.97	715.194				
	21656153.29	5170242.97	717.644				
	21656225.44	5170222.96	722.535				
	21656297.58	5170202.95	725.49				
	21656369.73	5170182.94	727.529				
	21656441.88	5170162.93	734.154				
	21656514.02	5170142.93	738.533				
	21656586.17	5170122.92	739.52				
	21656658.32	5170102.91	742.518				
	21656730.46	5170082.9	745.663				
	21656802.61	5170062.89	747.81				
	21656874.76	5170042.88	749.71				
	21656946.9	5170022.88	751.634				
	21657019.05	5170002.87	755.697				
	21657091.2	5169982.86	761.459				
	21657163.34	5169962.85	765.067				
	21657235.49	5169942.84	767.389				
	21657307.64	5169922.84	768.998				
	21657379.78	5169902.83	770.793				
	21657451.93	5169882.82	774.309				
	21657524.08	5169862.81	777.971				
	21657596.22	5169842.8	780.834				
	21657668.37	5169822.8	782.912				
	21657740.52	5169802.79	783.802				
	21657812.66	5169782.78	785.438				
	21657884.81	5169762.77	790.764				
	21657956.96	5169742.76	796.875				
	21658029.1	5169722.76	800.898				
	21658101.25	5169702.75	804.718				
	21658173.4	5169682.74	810.633				
	21658245.54	5169662.73	815.918				
	21658317.69	5169642.72	818.228				
	21658389.84	5169622.72	820.435				
	21658461.99	5169602.71	823.471				
	21658534.13	5169582.7	826.432				
	21658606.28	5169562.69	829.426				
	21658678.43	5169542.68	832.819				
	21658750.57	5169522.68	836.683				
	21658822.72	5169502.67	840.402				
	21658894.87	5169482.66	843.665				
	21658967.01	5169462.65	846.873				
	21659039.16	5169442.64	849.885				
	21659111.31	5169422.64	852.511				
	21653287.05	5171114.06	675.97				
	21653359.2	5171094.05	675.893				
	21653431.34	5171074.04	676.245				
	21653503.49	5171054.03	675.155				
	21653575.64	5171034.03	673.852				
	21653647.78	5171014.02	674.799				
	21653719.93	5170994.01	674.986				
	21653792.08	5170974	674.754				
	21653864.22	5170953.99	673.927				
	21653936.37	5170933.99	673.967				
	21654008.52	5170913.98	670.782				
	21654080.66	5170893.97	670.543				
	21654152.81	5170873.96	674.799				
	21654224.96	5170853.95	675.974				
	21654297.1	5170833.95	677.006				
	21654369.25	5170813.94	676.681				
